"AS","BA","BB","BC","CA","CR","FC","FV","GB","KC","MC","ML","OF","PC","PR","PT","SB","SC","SH","SL","TB","WC","WF","WH"
1,1.23333333333333,1,1,1,1,1,1.17316017316017,1.125,1,1,1,1.36263736263736,1,1,1,1.125,1,1,1,1,1.33684210526316,1,1
1.28985507246377,1,1.1,1,1,1,1,1,1,1,1,1,1.125,1,1.125,1,1,1,1,1.325,1,1,1,1
1.08333333333334,1.23333333333333,1.1,1.18947368421053,1,1.24675324675325,1.11111111111111,1,1.125,1,1,1,1.125,1,1.11111111111111,1,1,1.20915032679739,1.16666666666667,1.11111111111111,1,1.18947368421053,1.09090909090909,1
1.09090909090909,1.125,1.1,1.36796536796537,1,1,1,1,1,1,1,1,1,1,1,1,1,1.20915032679739,1,1.11111111111111,1.1,1.1,1.24675324675325,1
1.08333333333334,1.23333333333333,1.11111111111111,1.31168831168831,1.14285714285714,1.36796536796537,1,1.09090909090909,1.23333333333333,1.33684210526316,1.125,1,1.23333333333333,1.22826086956522,1,1,1.26373626373626,1,1.40909090909091,1.11111111111111,1.1,1.47894736842105,1.09090909090909,1.33684210526316
1,1,1,1,1,1,1.20915032679739,1,1,1.1,1,1.47058823529412,1,1,1,1,1,1.11111111111111,1,1,1,1.1,1,1.08333333333334
1.50526315789474,1.49450549450549,1.33684210526316,1.52941176470588,1.54545454545455,1.52105263157895,1.50326797385621,1.39473684210526,1.53030303030303,1.53030303030303,1.53333333333333,1.55555555555556,1.48484848484848,1.45454545454546,1.50326797385621,1.33333333333333,1.45833333333333,1.5,1,1.53333333333333,1.53846153846154,1.4421052631579,1.33684210526316,1.43115942028986
1.52380952380952,1,1.39473684210526,1.50526315789474,1.14285714285714,1,1.11111111111111,1.36796536796537,1.3030303030303,1.18947368421053,1.36263736263736,1.125,1.53846153846154,1.43115942028986,1.50326797385621,1,1.4,1.4,1.3030303030303,1.4,1.53333333333333,1.47058823529412,1.42483660130719,1.08333333333334
1.08333333333334,1,1.18947368421053,1.17316017316017,1,1,1.11111111111111,1.09090909090909,1,1,1,1,1.325,1.34420289855073,1,1,1.325,1.11111111111111,1,1,1,1.18947368421053,1,1.08333333333334
1,1,1.25,1,1,1,1.5,1.53333333333333,1,1.1,1.40909090909091,1,1,1.48484848484848,1,1,1.55555555555556,1,1.48484848484848,1.45833333333333,1.125,1.40909090909091,1.16666666666667,1.45454545454546
1,1,1,1.09090909090909,1,1,1.11111111111111,1.09090909090909,1,1.18947368421053,1.125,1,1,1.15942028985507,1,1,1.125,1.20915032679739,1.16666666666667,1,1,1.1,1,1.08333333333334
1.43956043956044,1.125,1,1.33333333333333,1,1,1,1.23333333333333,1.48484848484848,1,1,1,1.43956043956044,1.26842105263158,2,1,1.49450549450549,1.5,1,1,1.25,1,1,1.08333333333334
1.22826086956522,1.48484848484848,1.53333333333333,1.4421052631579,1.35555555555556,1.48484848484849,1.2,1.39473684210526,1.48484848484848,1.11111111111111,1.2,1.16666666666667,1,1.46376811594203,1.45833333333333,1.5,1.48484848484848,1.42857142857143,1.16666666666667,1.125,1.325,1.48484848484848,1.26373626373626,1.18947368421053
1.15942028985507,1,1.36601307189543,1.39473684210526,1.14285714285714,1.08333333333334,1.11111111111111,1.39473684210526,1.16666666666667,1,1.33333333333333,1,1.54545454545455,1.47894736842105,1.53571428571429,1,1.23333333333333,1.35555555555556,1,1.11111111111111,1.23333333333333,1.11111111111111,1.33684210526316,1
1,1.125,1.4,1,1,1,1,1.26373626373626,1.125,1,1,1,1.53333333333333,1.1,1,1,1.36263736263736,1.14285714285714,1.16666666666667,1,1,1.325,1,1
1.45454545454546,1.53571428571429,1.42483660130719,1.18947368421053,1,1.33684210526316,1.2,1.49450549450549,1.23333333333333,1,1.53333333333333,1,1.49450549450549,1.41558441558442,1.52287581699346,1.53333333333333,1.53846153846154,1.53030303030303,1.53333333333333,1.36263736263736,1.52105263157895,1.50526315789474,1.52380952380952,1.325
1,1.125,1,1,1,1.15942028985507,1,1.17316017316017,1.325,1,1,1.11111111111111,1.23333333333333,1,1.11111111111111,1,1,1.11111111111111,1,1,1.1,1,1,1.08333333333334
1.33684210526316,1.45833333333333,1.23333333333333,1.14285714285714,1.25,1.33684210526316,1.125,1.29411764705882,1.3030303030303,1.1,1.3030303030303,1,1.325,1.24675324675325,1.11111111111111,1.5,1,1.125,1.2,1,1.53571428571429,1.45833333333333,1.33684210526316,1.20915032679739
1.325,1.26373626373626,1.1,1.20915032679739,NA,1.26842105263158,1.11111111111111,1,1,1.53333333333333,1.125,1.40909090909091,1.125,1.15942028985507,1.20915032679739,1.33333333333333,1.125,1.11111111111111,1,1.20915032679739,1.36263736263736,1,1,1
1.34420289855073,1.16666666666667,1.29411764705882,1.09090909090909,1.35555555555556,1.18947368421053,1.35555555555556,1.20915032679739,1.36263736263736,1.42857142857143,1,1,1,1.125,1,1.53333333333333,1.35555555555556,1,1.33333333333333,1,1,1.16666666666667,1.14285714285714,1.29411764705882
1,1.125,1.18947368421053,1,1,1.15942028985507,1,1.09090909090909,1,1,1,1.11111111111111,1.125,1,1,1,1.23333333333333,1,1,1,1,1,1,1
1.15942028985507,1.125,1,1.1,1,1,1.11111111111111,1.09090909090909,1,1,1.125,1,1,1,1,1,1,1,1,1,1.39473684210526,1.1,1.39473684210526,1
1,1.46666666666667,1.20915032679739,1.35555555555556,1.25,1.5,1.2,1.29411764705882,1,1.4,1.25,1.49450549450549,1,1.42483660130719,1,2,1.53030303030303,1.16666666666667,1.25,1.125,1.26373626373626,1.125,1,1.4
1.08333333333334,1.125,1.18947368421053,1.09090909090909,1,1,1,1,1.125,1,1.125,1,1,1.08333333333334,1.11111111111111,1,1,1.11111111111111,1.16666666666667,1,1,1.1,1,1.08333333333334
1,1,1,1.09090909090909,1,1.08333333333334,1,1,1,1,1,1,1,1.08333333333334,1.29411764705882,1,1,1.36601307189543,1,1,1.1,1,1.09090909090909,1
1.08333333333334,1,1,1.17316017316017,1,1,1,1,1,1,1.125,1,1,1,1,1.33333333333333,1,1,1,1.11111111111111,1.33684210526316,1,1.24675324675325,1
1.17316017316017,1,1.1,1,1,1.08333333333334,1.11111111111111,1.42483660130719,1.23333333333333,1,1.125,1,1.23333333333333,1.08333333333334,1.47058823529412,1,1.125,1.11111111111111,1,1.46666666666667,1,1.18947368421053,1,1
1,1,1,1.17316017316017,1,1,1.11111111111111,1.17316017316017,1.125,1.1,1,1,1.23333333333333,1.08333333333334,1,1,1,1,1,1,1.20915032679739,1.39473684210526,1,1.22826086956522
1,1,1,1.24675324675325,1,1,1,1.09090909090909,1,1.1,1,1,1.125,1.15942028985507,1,1,1,1,1.3030303030303,1,1,1,1,1.28985507246377
1.40909090909091,1.325,1.43956043956044,1.52105263157895,1.26373626373626,1.15942028985507,1,1.3030303030303,1.2,1,1,1.20915032679739,1,1,1,1,1,1,1,1,1.43956043956044,1.43956043956044,1.18947368421053,1
1.52105263157895,1.5,1.18947368421053,1.23333333333333,1.43956043956044,1.52105263157895,1.52747252747253,1.26373626373626,1.325,1.48484848484848,1.49450549450549,1.325,1.46666666666667,1.39473684210526,1.53030303030303,1.5,1.3030303030303,1.36263736263736,1.53333333333333,1.4,1.45833333333333,1.42483660130719,1.50326797385621,1.52941176470588
1,1,1,1.31168831168831,1,1.29411764705882,1,1,1.125,1.25,1,NA,1,1,1,1,1,1,1,1,1,1.33684210526316,1,1.08333333333334
1,1.125,1,1,1.26373626373626,1.39473684210526,1.29411764705882,1,1,1.33684210526316,1,1.5,1,1,1,1,1,1,1,1,1,1,1.09090909090909,1.22826086956522
1.28985507246377,1.125,1,1,1.14285714285714,1.39130434782609,1,1.33333333333333,1,1.39473684210526,1.125,1.325,1,1.36263736263736,1,1,1.35555555555556,1.35555555555556,1,1,1.29411764705882,1,1,1
1,1.40909090909091,1.1,1.09090909090909,1,1.42483660130719,1.11111111111111,1,1,1.23333333333333,1.125,1.16666666666667,1.125,1.22826086956522,1,1,1.125,1,1.16666666666667,1.11111111111111,1.1,1,1,1.17316017316017
1.4,1.48484848484848,1.52105263157895,1.1,1.54545454545455,1.50526315789474,1.53333333333333,1.325,1.14285714285714,1.53846153846154,1.53030303030303,1.53030303030303,1.325,1.47058823529412,1.29411764705882,1.33333333333333,1.43956043956044,1.325,1.57142857142857,1.47058823529412,1.36601307189543,1.50526315789474,1.53333333333333,1.45454545454546
1.47894736842105,1.52747252747253,1.52631578947368,1.52105263157895,1.16666666666667,1.48913043478261,1.525,1.52631578947368,1.53333333333333,1.47058823529412,1.53571428571429,1.53333333333333,1.54545454545455,1.5072463768116,1.47058823529412,1.53333333333333,1.54545454545455,1.53846153846154,1.54545454545455,1.49450549450549,1.55555555555556,1.52747252747253,1.54545454545455,1.52380952380952
1.50326797385621,1.26373626373626,1.39473684210526,1,1.26373626373626,1.15942028985507,1.20915032679739,1.4,1,1.18947368421053,1,1,1.53030303030303,1.22826086956522,1.45833333333333,1,1.49450549450549,1.25,1.16666666666667,1.52747252747253,1,1.4,1.25,1.08333333333334
1.08333333333334,1.125,1,1,1,1,1,1.09090909090909,1,1,1,1,1.23333333333333,1,1,1,1.125,1.11111111111111,1,1,1.33684210526316,1,1.24675324675325,1
1.48484848484848,1.43956043956044,1.52941176470588,1.50526315789474,1.2,1.33684210526316,1.36601307189543,1.525,1.53333333333333,1.1,1.48484848484848,1,1.36263736263736,1.5072463768116,1.54545454545455,1.53333333333333,1.525,1.47058823529412,1.25,1.23333333333333,1.36601307189543,1.53846153846154,1.36601307189543,1.29411764705882
1.08333333333334,1.23333333333333,1,1,1.14285714285714,1.4421052631579,1.11111111111111,1,1,1.125,1,1.125,1,1.15942028985507,1,1,1,1,1,1,1,1.1,1,1
1.28985507246377,1.125,1.4,1.09090909090909,1.26373626373626,1,1,1.47058823529412,1.125,1.18947368421053,1,1,1.14285714285714,1.22826086956522,1,1.33333333333333,1.125,1,1,1,1,1.47058823529412,1,1
1.15942028985507,1.43956043956044,1,1,1,1.15942028985507,1,1.1,1,1,1,1,1,1,1.11111111111111,1,1,1.20915032679739,1,1,1,1,1,1
1.39130434782609,1.125,1.52287581699346,1.14285714285714,1,1,1.20915032679739,1.17316017316017,1,1.18947368421053,1.53333333333333,1,1.23333333333333,1.23333333333333,1,1.6,1.36263736263736,1.11111111111111,1.46666666666667,1.53846153846154,1.20915032679739,1.1,1.11111111111111,1.36796536796537
1,1,1.36263736263736,1.09090909090909,1,1,1,1.5,1,1.18947368421053,1,1,1.36263736263736,1.22826086956522,1,1,1.40909090909091,1.325,1.16666666666667,1.36601307189543,1,1.39473684210526,1.09090909090909,1
1.22826086956522,1.125,1.3030303030303,1.17316017316017,1.14285714285714,1,1.11111111111111,1.24675324675325,1.125,1.26842105263158,1,1,1.26373626373626,1.36601307189543,1,1,1.4,1.29411764705882,1,1.11111111111111,1.18947368421053,1,1.09090909090909,1
1.15942028985507,1.4,1.45833333333333,1.09090909090909,1,1.50526315789474,1,1,1,1.18947368421053,1.125,1.36601307189543,1.125,1.39130434782609,1.11111111111111,1,1.49450549450549,1.14285714285714,1.46666666666667,1.11111111111111,1,1.43956043956044,1.26842105263158,1
1.39130434782609,1,1,1,1,1,1,1.17316017316017,1,1,1.125,1,1.23333333333333,1,1.52287581699346,1.33333333333333,1.125,1.29411764705882,1,1.36601307189543,1.26842105263158,1.1,1.17316017316017,1
1.325,1,1.42857142857143,1.14285714285714,1,1,1.11111111111111,1.26373626373626,1.49450549450549,1,1.2,1,1.35555555555556,1.1,1.3030303030303,1.53333333333333,1.53571428571429,1,1.35555555555556,1.54545454545455,1.26373626373626,1.14285714285714,1.325,1.08333333333334
1.14285714285714,1,1,1.09090909090909,1,1,1,1,1,1,1,1.325,1,1,1.26373626373626,1,1,1.11111111111111,1,1.46666666666667,1.36263736263736,1,1.31168831168831,1
1.08333333333334,1,1.18947368421053,1.26842105263158,1.26373626373626,1.15942028985507,1,1.09090909090909,1,1.1,1,1,1.14285714285714,1.28985507246377,1.36601307189543,1.33333333333333,1,1,1.40909090909091,1,1.26842105263158,1,1,1.22826086956522
1.24675324675325,1,1.11111111111111,1.17316017316017,1,1,1,1,1.325,1.1,1,1,1.2,1.40909090909091,1,1,1.42857142857143,1.49450549450549,1,1,1,1.40909090909091,1.09090909090909,1
1.15942028985507,1.35555555555556,1.16666666666667,1.1,1.54545454545455,1.51948051948052,1.36263736263736,1.17316017316017,1,1.50526315789474,1,1.5,1.3030303030303,1.52287581699346,1.20915032679739,1,1.42857142857143,1,1.25,1,1.36601307189543,1.33333333333333,1.125,1.52105263157895
1.17316017316017,1,1.1,1.43956043956044,1,1.31168831168831,1.525,1.17316017316017,1,1,1,1,1.125,1.26842105263158,1,1,1.325,1,1,1.4,1.26373626373626,1,1.53030303030303,1.525
1.50326797385621,1.16666666666667,1.525,1.36263736263736,1.16666666666667,1.18947368421053,1,1.50326797385621,1.46666666666667,1.5,1.53333333333333,1,1.36263736263736,1.50326797385621,1.525,1,1.36263736263736,1.46666666666667,1.33333333333333,1.36263736263736,1.525,1.42483660130719,1.39473684210526,1
1.15942028985507,1.325,1.23333333333333,1,1.14285714285714,1.26842105263158,1.20915032679739,1.1,1.16666666666667,1.20915032679739,1,1.20915032679739,1.16666666666667,1.22826086956522,1.40909090909091,1,1.125,1.23333333333333,1,1.26373626373626,1.26373626373626,1.11111111111111,1.36601307189543,1.17316017316017
1,1,1.18947368421053,1.09090909090909,1.26373626373626,1,1.20915032679739,1,1.125,1.1,1,1,1.23333333333333,1,1,1.33333333333333,1,1,1.16666666666667,1.20915032679739,1,1,1.09090909090909,1
1.08333333333334,1,1,1,1,1,1.11111111111111,1,1,1,1,1,1.125,1.15942028985507,1,1,1.125,1,1,1.20915032679739,1.11111111111111,1,1,1.09090909090909
1.09090909090909,1,1,1.18947368421053,1,1.17316017316017,1,1.09090909090909,1.23333333333333,1.29411764705882,1,1.11111111111111,1.23333333333333,1,1.11111111111111,1.33333333333333,1.125,1.20915032679739,1,1,1.1,1,1.17316017316017,1.08333333333334
1.52105263157895,1.125,1.42483660130719,1.36601307189543,1,1.15942028985507,1,1.50649350649351,1.43956043956044,1,1.525,1,1.45833333333333,1.50649350649351,1.52747252747253,1.53333333333333,1.43956043956044,1.45833333333333,1.35555555555556,1.4,1.36601307189543,1.4421052631579,1.51948051948052,1.22826086956522
1.52287581699346,1,1.45833333333333,1.50526315789474,1,1.26842105263158,1.125,1.50326797385621,1.46666666666667,1.35555555555556,1.53846153846154,1.5,1.52747252747253,1.50326797385621,1.525,1.53333333333333,1.53333333333333,1.49450549450549,1.42857142857143,1.525,1.42483660130719,1.50326797385621,1.39473684210526,1.1
1.49450549450549,1.125,1.26842105263158,1.20915032679739,1,1.08333333333334,1,1,1.325,1,1,1,1,1.08333333333334,1,1,1.23333333333333,1.3030303030303,1.3030303030303,1,1.14285714285714,1,1.24675324675325,1
1.08333333333334,1.125,1,1.24675324675325,1,1,1,1.17316017316017,1,1.1,1,1.11111111111111,1,1.22826086956522,1.11111111111111,1.33333333333333,1.125,1.11111111111111,1,1.29411764705882,1,1.18947368421053,1.17316017316017,1.08333333333334
1,1.14285714285714,1,1.09090909090909,1,1.26842105263158,1.43956043956044,1,1,1.49450549450549,1,1.26373626373626,1,1,1,1,1,1,1,1,1.1,1,1,1.16666666666667
1.08333333333334,1.16666666666667,1.33333333333333,1,1.14285714285714,1.08333333333334,1,1.14285714285714,1,1.26842105263158,1,1,1.525,1.50526315789474,1,1,1.46666666666667,1.42483660130719,1.66666666666667,1,1.1,1.25,1,1
1.11111111111111,1.54545454545455,1.525,1.50326797385621,1.53030303030303,1.52105263157895,1.53333333333333,1.16666666666667,1.5,1.46666666666667,1.52747252747253,1.5,1.36263736263736,1.5,1,1,1.48484848484848,1,1.42857142857143,1.11111111111111,1.46666666666667,1.54545454545455,1.36263736263736,1.52747252747253
1.22826086956522,1.125,1.26842105263158,1.14285714285714,1,1.08333333333334,1,1.09090909090909,1,1,1.23333333333333,1.11111111111111,1.26373626373626,1.15942028985507,1.35555555555556,1.33333333333333,1.23333333333333,1.14285714285714,1,1,1.18947368421053,1.26842105263158,1.53846153846154,1
1.41558441558442,1,1.50526315789474,1.54545454545455,1,1,1.14285714285714,1.45833333333333,1,1.18947368421053,1.53571428571429,1,1.48484848484848,1.51811594202899,1.36263736263736,2,1.49450549450549,1.525,1.2,1.53333333333333,1.48484848484848,1.325,2,1.15942028985507
1,1.125,1,1.09090909090909,1,1,1.29411764705882,1.09090909090909,1,1,1,1,1,1.15942028985507,1.11111111111111,1.33333333333333,1,1,1,1,1.18947368421053,1.11111111111111,1.31168831168831,1.08333333333334
1.15942028985507,1.4,1.1,1,1,1.22826086956522,1.11111111111111,1.09090909090909,1,1,1,1,1,1,1,1,1.125,1,1,1.11111111111111,1,1,1.09090909090909,1
1.08333333333334,1.125,1.26842105263158,1,1,1.15942028985507,1.11111111111111,1.17316017316017,1.125,1,1,1,1,1.08333333333334,1,1,1,1.11111111111111,1.16666666666667,1,1,1.18947368421053,1,1.08333333333334
1,1,1.1,1,1.26373626373626,1,1.11111111111111,1.09090909090909,1,1,1,1,1.125,1.15942028985507,1,1,1.125,1,1.16666666666667,1,1,1,1.17316017316017,1
1.08333333333334,1.36263736263736,1,1.24675324675325,1,1,1.11111111111111,1.1,1.325,1.125,1,1.53030303030303,1,1.18947368421053,1,1,1,1,1.16666666666667,1,1,1.4,1.09090909090909,1.08333333333334
1.40909090909091,1.53030303030303,1.52941176470588,1,1.25,1.23333333333333,1.26373626373626,1.43956043956044,1.52747252747253,1.40909090909091,1.52747252747253,1,1.53333333333333,1.53030303030303,1.11111111111111,1,1.57142857142857,1.49450549450549,1.53571428571429,1.53333333333333,1.3030303030303,1.53333333333333,1.52287581699346,1
1.31168831168831,1,1.26842105263158,1,1,1,1.11111111111111,1.1,1.125,1,1.125,1,1,1.15942028985507,1.36601307189543,1.5,1.23333333333333,1.11111111111111,1,1.45833333333333,1.46666666666667,1.33684210526316,1.36601307189543,1.08333333333334
1,1,1,1,1,1.08333333333334,1.20915032679739,1,1,1,1,1.29411764705882,1,1,1,1,1,1,1,1,1,1,1.09090909090909,1.23333333333333
1.43115942028986,1.3030303030303,1.4,1.50526315789474,1.66666666666667,1.17316017316017,1.52941176470588,1.45833333333333,1.125,1.26842105263158,1.43956043956044,1,1.43956043956044,1.525,1.53333333333333,1.53333333333333,1.49450549450549,1.53030303030303,1.53571428571429,1.20915032679739,1.53846153846154,1.52631578947368,1.4421052631579,1.46376811594203
1.52105263157895,2,1.23333333333333,1.47894736842105,1,1,1.325,1,1.5,1.5,1,1.50326797385621,1.48484848484848,1.26842105263158,1.53846153846154,1,1,1.53571428571429,1.35555555555556,1.52287581699346,1.45833333333333,1.42483660130719,1.52747252747253,1
1.20915032679739,1,1,1.24675324675325,1,1.08333333333334,1.11111111111111,1,1.125,1,1,1,1.325,1.15942028985507,1.23333333333333,1,1.23333333333333,1,1.16666666666667,1.52747252747253,1,1,1.18947368421053,1.15942028985507
1.41558441558442,1.36263736263736,1.33684210526316,1.48484848484848,1.25,1.50326797385621,1.325,1.47058823529412,1.525,1,1.25,1.11111111111111,1.14285714285714,1.50526315789474,1.49450549450549,1.5,1.4,1.5,1,1.26373626373626,1.50526315789474,1.20915032679739,1.45454545454546,1.3030303030303
1,1,1.26842105263158,1.09090909090909,1.14285714285714,1,1,1.24675324675325,1,1,1,1,1.125,1.09090909090909,1,1,1,1.11111111111111,1.16666666666667,1,1,1.1,1,1.15942028985507
1.46376811594203,1.36263736263736,1.33684210526316,1.52747252747253,1,1.28985507246377,1.43956043956044,1.31168831168831,1.35555555555556,1.18947368421053,1.16666666666667,1.26373626373626,1.43956043956044,1.31168831168831,1.36601307189543,1.53333333333333,1.14285714285714,1.14285714285714,1.25,1,1.36263736263736,1.50526315789474,1.11111111111111,1.09090909090909
1,1.125,1.1,1,1,1.22826086956522,1.20915032679739,1,1,1,1.23333333333333,1,1.125,1,1,1.33333333333333,1.125,1.11111111111111,1.16666666666667,1.23333333333333,1,1.20915032679739,1,1.08333333333334
1,1.325,1.18947368421053,1,1.14285714285714,1,1,1.09090909090909,1.125,1,1.125,1,1.325,1.15942028985507,1,1,1,1,1,1.11111111111111,1.18947368421053,1.18947368421053,1.09090909090909,1
1.50526315789474,1.45833333333333,1.53030303030303,1.525,1.53333333333333,1.52941176470588,1.49450549450549,1.51948051948052,1.54545454545455,1.4,1.43956043956044,1.53030303030303,1.525,1.50326797385621,1.52747252747253,1.6,1.5,1.53846153846154,1.46666666666667,1.525,1.525,1.52941176470588,1.52380952380952,1.52287581699346
1.45454545454546,1.325,1.26373626373626,1.525,1.3030303030303,1.31168831168831,1.125,1.39473684210526,1.125,1.1,1,1,1,1.36796536796537,1.20915032679739,1.53333333333333,1.3030303030303,1,1.2,1.3030303030303,1.20915032679739,1.23333333333333,1.42483660130719,1.36796536796537
1.28985507246377,1.23333333333333,1,1,1,1,1,1,1,1,1,1,1.125,1.08333333333334,1,1,1.23333333333333,1,1,1,1.1,1,1.24675324675325,1
1,1.48484848484848,1.25,1.18947368421053,1.14285714285714,1.20915032679739,1,1.1,1.26373626373626,1.14285714285714,1,1.20915032679739,1.40909090909091,1.29411764705882,1.20915032679739,1,1.3030303030303,1.3030303030303,1.33333333333333,1.11111111111111,1.20915032679739,1.1,1,1
1.11111111111111,1.125,1.36263736263736,1.09090909090909,1,1,1.11111111111111,1,1,1.1,1.23333333333333,1,1,1.28985507246377,1.23333333333333,1,1.23333333333333,1,1.16666666666667,1.54545454545455,1.26373626373626,1.1,1.09090909090909,1.08333333333334
1.15942028985507,1,1.20915032679739,1.17316017316017,1,1,1,1.1,1,1.1,1.125,1,1.4,1.4,1.11111111111111,1,1.14285714285714,1.16666666666667,1,1.25,1.18947368421053,1,1.09090909090909,1.15942028985507
1.5072463768116,1.5,1.52287581699346,1.5,1,1.5,1,1.50526315789474,1.53846153846154,1.29411764705882,1.52747252747253,1,1.43956043956044,1.52380952380952,1.52287581699346,2,1.45833333333333,1.5,1.35555555555556,1.20915032679739,1.52747252747253,1.50326797385621,1.4421052631579,1
1,1.14285714285714,1,1.31168831168831,1,1.15942028985507,1,1,1.125,1.1,1.14285714285714,1,1.125,1.08333333333334,1,1.53333333333333,1.125,1,1,1.40909090909091,1,1,1.1,1
1.52631578947368,1.5,1.52287581699346,1.52287581699346,1.25,1.51948051948052,1.2,1.26373626373626,1.43956043956044,1.5,1.53030303030303,1.43956043956044,1.525,1.41558441558442,1.52941176470588,1.53333333333333,1.3030303030303,1.49450549450549,1.57142857142857,1.52941176470588,1.50326797385621,1.45833333333333,1.4,1.4
1.14285714285714,1.45833333333333,1.18947368421053,1.47058823529412,1.14285714285714,1.45454545454546,1.20915032679739,1.325,1.14285714285714,1,1,1,1.43956043956044,1.08333333333334,1.26373626373626,1,1,1.2,1,1.53333333333333,1.53333333333333,1.23333333333333,1.23333333333333,1
1.08333333333334,1,1.1,1,1,1,1,1.09090909090909,1.125,1,1,1.125,1,1,1.29411764705882,1,1.125,1.11111111111111,1,1,1.1,1,1.09090909090909,1
1.5,1.53571428571429,1,1.52631578947368,1.49450549450549,1.41558441558442,1.525,1.11111111111111,1.53030303030303,1.45833333333333,1.53333333333333,1.49450549450549,1.42857142857143,1.3030303030303,1.43956043956044,1,1.40909090909091,1.11111111111111,1.66666666666667,1.36263736263736,1.325,1.2,1.42483660130719,1.52105263157895
1.48484848484849,1.14285714285714,1.125,1.50326797385621,1.14285714285714,1.09090909090909,1.35555555555556,1.50326797385621,1.53333333333333,1.26842105263158,1.33333333333333,1.20915032679739,1.33333333333333,1.4421052631579,1.53333333333333,1.53333333333333,1.49450549450549,1.52287581699346,1,1.57142857142857,1.52747252747253,1.4,1.52287581699346,1.29411764705882
1.50526315789474,1.525,1.4421052631579,1,1,1.46376811594203,1,1.4,1.53030303030303,1.23333333333333,1.14285714285714,1.14285714285714,1.35555555555556,1.43115942028986,1.48484848484848,1.33333333333333,1.125,1.36263736263736,1.25,1.14285714285714,1.52287581699346,1.47894736842105,1.18947368421053,1.5072463768116
1.31168831168831,1,1.14285714285714,1.14285714285714,NA,1.14285714285714,1.50326797385621,1.24675324675325,1.14285714285714,1,1.16666666666667,1,1,1.15942028985507,1.45833333333333,1,1.26373626373626,1.325,1.3030303030303,1.11111111111111,1,1.50326797385621,1.16666666666667,1.52287581699346
1.22826086956522,1.125,1,1,1,1,1,1.17316017316017,1.325,1.1,1,1.11111111111111,1,1.08333333333334,1,1,1,1.20915032679739,1,1,1,1,1,1
1.15942028985507,1.125,1.1,1.17316017316017,1,1.08333333333334,1,1.17316017316017,1,1.1,1.23333333333333,1.11111111111111,1,1.24675324675325,1.11111111111111,1,1.125,1,1,1,1,1.18947368421053,1,1
1,1,1.49450549450549,1,1,1,1.11111111111111,1.36601307189543,1,1.18947368421053,1.2,1,1.16666666666667,1.52380952380952,1,1.53333333333333,1.48484848484848,1.14285714285714,1.25,1.11111111111111,1.1,1.52287581699346,1.17316017316017,1.08333333333334
1.525,1.26373626373626,1.23333333333333,1.29411764705882,1,1.22826086956522,1.36263736263736,1.09090909090909,1,1.26842105263158,1.33333333333333,1.11111111111111,1.3030303030303,1.4,1.52747252747253,1.66666666666667,1.2,1.11111111111111,1.2,1.49450549450549,1.53333333333333,1.39473684210526,1.36263736263736,1.08333333333334
1.08333333333334,1.48484848484848,1.325,1.26842105263158,1.25,1.47894736842105,1.325,1.125,1.33333333333333,1.52941176470588,1.42857142857143,1.5,1.3030303030303,1.29411764705882,1.11111111111111,1,1.3030303030303,1.35555555555556,1.40909090909091,1.11111111111111,1.39473684210526,1.26842105263158,1,1.24675324675325
1.22826086956522,1,1.18947368421053,1.09090909090909,1,1,1,1.17316017316017,1.125,1.20915032679739,1,1.36601307189543,1.125,1.09090909090909,1,1,1,1,1,1,1.42483660130719,1.1,1,1
1.43115942028986,1.125,1.33684210526316,1.39473684210526,1.48484848484848,1.28985507246377,1.26373626373626,1.31168831168831,1.125,1.18947368421053,1.4,1.20915032679739,1.26373626373626,1.28985507246377,1.47058823529412,1.33333333333333,1.45833333333333,1.42483660130719,1,1.11111111111111,1.26842105263158,1.39473684210526,1.31168831168831,1.39130434782609
1,1.23333333333333,1.26842105263158,1.17316017316017,1,1.08333333333334,1,1,1.125,1,1,1,1,1,1,1,1,1,1,1,1.1,1.33684210526316,1,1
1,1.125,1.26842105263158,1,1.14285714285714,1,1,1.24675324675325,1,1,1.125,1,1,1.08333333333334,1,1,1.125,1.20915032679739,1,1,1.18947368421053,1.23333333333333,1,1
1,1,1,1,1.14285714285714,1.15942028985507,1,1.09090909090909,1.125,1,1,1,1,1.15942028985507,1,1,1,1,1,1,1,1.33684210526316,1.17316017316017,1
1.34420289855073,1,1,1.24675324675325,1,1,1,1,1,1,1,1,1.125,1,1.20915032679739,1,1,1,1,1.11111111111111,1,1,1.09090909090909,1
1,1,1.1,1,1.14285714285714,1.08333333333334,1.11111111111111,1,1,1.50326797385621,1,1.20915032679739,1,1.08333333333334,1,1,1.125,1,1.16666666666667,1,1.26842105263158,1,1.09090909090909,1.08333333333334
1.22826086956522,1.125,1.11111111111111,1,1,1.08333333333334,1,1,1,1.1,1,1,1,1,1.42483660130719,1,1.23333333333333,1,1.40909090909091,1,1,1,1,1
1.34420289855073,1.53030303030303,1.1,1,1.14285714285714,1.47058823529412,1.20915032679739,1.24675324675325,1.36263736263736,1.53333333333333,1,1.53030303030303,1,1.15942028985507,1.5,1.53333333333333,1,1.125,1,1.26373626373626,1.26842105263158,1.26842105263158,1.18947368421053,1.24675324675325
