"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7"
"PH_GB_12.sorted.bam","12","GB",0.004107,0,0.030033,0.003136,0,0.020584,0.015933,0,0.050973,0.045244,0.008618,0.086226,0.469468,0.364575,0.531054,0.22098,0.16785,0.275798,0.241132,0.191117,0.318508,0.000679,0,0.007266,0.000554,0,0.005537,0.000367,0,0.004853,0.000517,0,0.006034,0.00131,0,0.016859,0.005174,0,0.045378,0.003658,0,0.04833,0.001698,0,0.0245,0.01397,0,0.076734,0.021735,0,0.081117,0.000679,0,0.008276,0.000763,0,0.007738,0.001012,0,0.01481,0.013897,0,0.118261,0.248964,0.141923,0.320901,0.000621,0,0.007466,0.000368,0,0.004659,0.002158,0,0.023796,0.01068,0,0.077145,0.000718,0,0.007434,0.211965,0.154222,0.271107,0.000829,0,0.011429,0.000845,0,0.00972,0.002551,0,0.034659,0.003114,0,0.038083,0.423939,0.350321,0.492864,0.003485,0,0.042783,0.023751,0,0.10107
"PH_GB_1.sorted.bam","1","GB",0.007106,0,0.042265,9e-04,0,0.006053,0.010148,0,0.038507,0.05074,0.019355,0.085782,0.490502,0.366189,0.549892,0.1809,0.140167,0.232181,0.259704,0.200577,0.335459,0.004255,0,0.040525,0.000198,0,0.002103,0.000162,0,0.001871,0.001042,0,0.012732,0.00023,0,0.002295,0.004638,0,0.034289,0.001195,0,0.014772,0.00022,0,0.002804,0.00253,0,0.032062,0.003669,0,0.039594,0.000797,0,0.011471,0.000267,0,0.003593,0.004004,0,0.047294,0.088504,0,0.15159,0.224592,0.091858,0.294177,0.001012,0,0.013401,0.00024,0,0.002887,0.000549,0,0.006503,0.001344,0,0.021291,0.000884,0,0.011266,0.178347,0.135999,0.228626,0.001456,0,0.018047,0.000321,0,0.003637,0.002664,0,0.031263,0.000347,0,0.004123,0.437364,0.375425,0.501101,0.001077,0,0.012158,0.038089,0,0.102591
"PH_GB_5.sorted.bam","5","GB",0.003902,0,0.024653,0.004478,0,0.025885,0.01252,1e-06,0.04004,0.060857,0.026472,0.097339,0.472389,0.361187,0.534718,0.193268,0.143895,0.24977,0.252585,0.210899,0.329468,0.000423,0,0.005483,0.000918,0,0.012676,0.000241,0,0.002892,0.000947,0,0.009449,0.001608,0,0.019699,0.004135,0,0.035275,0.001262,0,0.017113,0.000845,0,0.011205,0.006956,0,0.059753,0.046807,0,0.093513,0.000899,0,0.011323,0.00107,0,0.015298,0.00244,0,0.029229,0.006337,0,0.06701,0.22355,0.083327,0.310395,0.001637,0,0.022104,0.002664,0,0.035507,0.001951,0,0.027389,0.008943,0,0.095508,0.014352,0,0.110167,0.1765,0.091635,0.238057,0.001297,0,0.017126,0.001369,0,0.018832,0.002867,0,0.028537,0.003756,0,0.045419,0.472579,0.385089,0.539323,0.003989,0,0.055687,0.009657,0,0.079151
"PH_GB_6.sorted.bam","6","GB",0.008147,0,0.033936,0.002218,0,0.014147,0.005058,0,0.026717,0.075452,0.036807,0.115899,0.473033,0.370048,0.529778,0.181914,0.13693,0.236212,0.254177,0.210446,0.32648,0.002285,0,0.021134,0.000928,0,0.011966,0.000434,0,0.005404,0.001106,0,0.014609,0.000395,0,0.004979,0.00224,0,0.020982,0.000961,0,0.011529,0.000276,0,0.003334,0.000594,0,0.00692,0.058823,0.003492,0.104397,0.002214,0,0.030061,0.000792,0,0.009686,0.00236,0,0.0292,0.027923,0,0.167222,0.208644,0.084076,0.27841,0.005063,0,0.053937,0.000533,0,0.006355,5e-04,0,0.004943,0.002755,0,0.038122,0.004559,0,0.054187,0.173344,0.121619,0.230006,0.001453,0,0.016168,0.000645,0,0.007784,0.000682,0,0.010022,0.000748,0,0.008246,0.490931,0.405761,0.563895,0.003731,0,0.053523,0.005082,0,0.053544
"PH_GB_8.sorted.bam","8","GB",0.095226,0.061901,0.132714,0.058841,0.026206,0.101974,0.040429,0.008344,0.071012,0.074086,0.028256,0.111273,0.374026,0.298294,0.429754,0.122381,0.084707,0.160128,0.235011,0.1833,0.302581,0.000221,0,0.002544,0.015795,0,0.132654,0.000365,0,0.004539,0.000557,0,0.007314,0.000878,0,0.008553,0.000157,0,0.001546,0.005972,0,0.099407,0.001146,0,0.016494,0.000344,0,0.00367,0.000216,0,0.002711,0.165055,0.055715,0.239239,0.004343,0,0.052101,0.078189,0.012616,0.138796,0.031153,0,0.186797,0.000584,0,0.006839,0.001646,0,0.020752,0.094243,0,0.193217,0.000338,0,0.003821,0.108872,0,0.198518,0.019201,0,0.174096,0.00084,0,0.010217,0.000985,0,0.010409,0.000548,0,0.006051,0.000236,0,0.00231,0.000253,0,0.002998,0.448944,0.355145,0.524116,0.018782,0,0.196232,0.000137,0,0.001666
"PH_GB_9.sorted.bam","9","GB",0.008922,0,0.043346,0.004309,0,0.024378,0.01722,0,0.050546,0.079787,0.034147,0.127616,0.502107,0.388046,0.564104,0.171375,0.126916,0.222053,0.216279,0.161281,0.302828,0.00238,0,0.027027,0.000478,0,0.006352,0.001034,0,0.014971,0.002575,0,0.026676,0.001267,0,0.016494,0.003603,0,0.036591,0.001583,0,0.021827,0.001179,0,0.015866,0.004712,0,0.050864,0.057244,0,0.122212,0.001512,0,0.021247,0.001663,0,0.022843,0.009513,0,0.074969,0.032957,0,0.188367,0.276742,0.154502,0.359136,0.001414,0,0.019023,0.000743,0,0.009426,0.00523,0,0.055525,0.001435,0,0.017789,0.007519,0,0.095375,0.16241,0.098177,0.21891,0.005523,0,0.06658,0.001221,0,0.016809,0.003937,0,0.042892,0.00322,0,0.045668,0.397567,0.25794,0.49572,0.001589,0,0.018383,0.00975,0,0.069179
"PH_KC_10.sorted.bam","10","KC",0.004775,0,0.02357,0.002921,0,0.019422,0.001782,0,0.011198,0.001684,0,0.010452,0.026925,4.7e-05,0.055346,0.944945,0.898527,0.985985,0.016968,0,0.047097,0.001731,0,0.020992,0.001236,0,0.014533,0.000534,0,0.006513,0.000566,0,0.007841,0.000318,0,0.003455,0.000131,0,0.00147,0.001004,0,0.012638,0.000227,0,0.002839,0.00021,0,0.002502,0.000308,0,0.004032,0.001091,0,0.015599,0.000708,0,0.010074,0.001055,0,0.014968,0.000415,0,0.005401,0.000313,0,0.003983,0.001226,0,0.014855,0.001828,0,0.025357,0.000843,0,0.011203,0.000391,0,0.004572,0.019206,0,0.098474,0.933004,0.879245,0.984155,0.000963,0,0.0124,0.000457,0,0.005331,0.000312,0,0.00361,0.000504,0,0.006019,0.030748,0,0.092897,0.000389,0,0.00478,0.000281,0,0.003528
"PH_KC_11.sorted.bam","11","KC",0.008028,0,0.031234,0.004372,0,0.022408,0.001143,0,0.007551,0.001516,0,0.010079,0.018414,1e-06,0.045585,0.952677,0.906,0.994282,0.013849,0,0.04334,0.001893,0,0.019668,0.003039,0,0.032001,0.000903,0,0.011008,0.000479,0,0.004721,0.000258,0,0.002896,9.6e-05,0,0.001302,0.000518,0,0.006159,0.000239,0,0.002685,0.000154,0,0.001926,0.000168,0,0.002063,0.005986,0,0.050122,0.001704,0,0.022413,0.000634,0,0.008297,0.001086,0,0.013945,0.000519,0,0.006119,0.001716,0,0.024271,0.001362,0,0.020552,0.000348,0,0.004917,0.000465,0,0.006325,0.000888,0,0.011592,0.950041,0.901273,0.993003,0.000532,0,0.006776,0.000336,0,0.003624,0.000222,0,0.00296,0.000235,0,0.002583,0.025493,0,0.085516,0.000493,0,0.006033,0.000193,0,0.002509
"PH_KC_1.sorted.bam","1","KC",0.048141,0.008642,0.082628,0.262164,0.208602,0.337156,0.037176,0.008492,0.061828,0.003647,0,0.024221,0.149264,0.096039,0.190134,0.350578,0.30984,0.403106,0.149029,0.088417,0.191275,0.000115,0,0.001445,0.000162,0,0.001992,8.3e-05,0,0.00089,0.000169,0,0.002218,0.000249,0,0.003088,5.6e-05,0,0.00065,0.000178,0,0.001813,0.000125,0,0.001527,0.000123,0,0.001418,6.5e-05,0,0.000724,0.000186,0,0.00227,0.000166,0,0.001995,0.001514,0,0.022188,0.000161,0,0.001813,4.7e-05,0,0.000535,0.095173,0.015081,0.164172,0.523244,0.415846,0.672843,0.072037,0,0.122973,0.00646,0,0.047835,0.000927,0,0.013491,0.000751,0,0.00972,0.000183,0,0.00229,0.000215,0,0.002251,0.000149,0,0.001704,0.000116,0,0.001354,0.295478,0.174569,0.378465,0.001813,0,0.025628,5.3e-05,0,0.000549
"PH_KC_2.sorted.bam","2","KC",0.00123,0,0.008855,0.136021,0.092006,0.18573,0.054201,0.024749,0.08569,0.089073,0.05758,0.12227,0.201409,0.110983,0.267245,0.334692,0.300528,0.393816,0.183373,0.153051,0.224846,0.000102,0,0.001096,0.000219,0,0.002519,7e-05,0,0.000742,0.000243,0,0.003186,0.000215,0,0.002133,6.4e-05,0,0.000712,0.000175,0,0.001872,0.000142,0,0.001651,0.000134,0,0.001631,5.6e-05,0,0.000589,0.00019,0,0.001935,0.000168,0,0.00202,0.005672,0,0.083645,0.000168,0,0.001783,6.1e-05,0,0.000815,0.001189,0,0.014179,0.271012,0.182701,0.370953,0.101903,0,0.170653,0.177331,0.114711,0.244021,0.073321,0,0.184336,0.000875,0,0.011577,0.00024,0,0.003127,0.000146,0,0.001492,0.000107,0,0.001268,8.4e-05,0,0.000856,0.323179,0.137629,0.396905,0.042877,0,0.282238,5.7e-05,0,0.000682
"PH_KC_4.sorted.bam","4","KC",0.001252,0,0.008617,0.001272,0,0.009219,0.000641,0,0.004765,0.000637,0,0.004056,0.006554,0,0.032599,0.987663,0.960928,0.999768,0.001982,0,0.013345,0.000148,0,0.001713,0.000207,0,0.002206,0.000212,0,0.002599,0.000143,0,0.001746,0.000149,0,0.001706,7.6e-05,0,0.000847,0.000177,0,0.001975,0.00019,0,0.002386,0.000118,0,0.001412,7.9e-05,0,0.00101,0.000972,0,0.012815,0.000646,0,0.008511,0.000381,0,0.005442,0.000201,0,0.00239,0.000396,0,0.005124,0.000424,0,0.005321,0.000695,0,0.009912,0.000202,0,0.002359,0.000293,0,0.002744,0.007849,0,0.062679,0.982611,0.932554,0.999735,0.000285,0,0.003263,0.000235,0,0.002889,0.000138,0,0.001448,0.000137,0,0.001706,0.002266,0,0.024052,0.00064,0,0.007845,0.000131,0,0.001578
"PH_KC_5.sorted.bam","5","KC",0.00072,0,0.005206,0.000594,0,0.004327,0.000902,0,0.006246,0.000429,0,0.003003,0.005559,0,0.031108,0.99096,0.963804,0.999861,0.000835,0,0.005832,0.000177,0,0.00214,0.000144,0,0.00169,0.000113,0,0.001387,0.000129,0,0.001649,0.000128,0,0.001506,0.000172,0,0.002024,0.000112,0,0.001332,8.2e-05,0,0.000962,0.000146,0,0.001657,7e-05,0,0.000856,0.000215,0,0.002491,0.000266,0,0.003037,0.000484,0,0.005991,0.000159,0,0.001919,0.000384,0,0.004941,0.000314,0,0.003739,0.000248,0,0.002648,0.000369,0,0.0047,0.00016,0,0.001824,0.008548,0,0.060251,0.986015,0.934396,0.999849,0.000172,0,0.002013,9.3e-05,0,0.001047,0.000207,0,0.002585,6e-05,0,0.000699,0.00068,0,0.008492,0.000252,0,0.003019,0.000103,0,0.001203
"PH_KC_6.sorted.bam","6","KC",0.007264,0,0.026054,0.001779,0,0.012573,0.001077,0,0.00749,0.000851,0,0.005962,0.032162,0.000284,0.068758,0.954947,0.919162,0.989336,0.001921,0,0.012625,0.000846,0,0.011995,0.000754,0,0.009128,0.000435,0,0.005315,0.000321,0,0.00427,0.000219,0,0.002462,0.000264,0,0.003508,0.000269,0,0.003611,0.000113,0,0.00122,0.000241,0,0.002886,0.000176,0,0.002197,0.00989,0,0.047984,0.00077,0,0.011087,0.000481,0,0.00632,0.00034,0,0.004548,0.001239,0,0.016838,0.000951,0,0.012329,0.000581,0,0.007064,0.000185,0,0.00203,0.00029,0,0.002904,0.048528,0,0.130724,0.929408,0.857415,0.987018,0.00065,0,0.008831,0.000252,0,0.0031,0.000177,0,0.001892,9.7e-05,0,0.001143,0.001838,0,0.021682,0.000544,0,0.00674,0.000141,0,0.001634
"PH_KC_7.sorted.bam","7","KC",0.001052,0,0.007862,0.000559,0,0.003653,0.000416,0,0.002866,0.00063,0,0.004938,0.003502,0,0.02121,0.992936,0.971794,0.999873,0.000906,0,0.006518,0.000228,0,0.002886,0.000133,0,0.001704,0.000131,0,0.00166,0.00011,0,0.001224,8.9e-05,0,0.001016,7.6e-05,0,0.00083,0.000148,0,0.001838,0.000127,0,0.001359,6.3e-05,0,0.000664,0.000115,0,0.001298,0.00074,0,0.00997,0.00026,0,0.00315,0.000174,0,0.001825,0.000486,0,0.006077,0.00147,0,0.017393,0.00039,0,0.005101,0.000139,0,0.001742,0.000129,0,0.001541,0.000102,0,0.001238,0.001449,0,0.018279,0.991746,0.967939,0.999854,0.000127,0,0.001483,0.000107,0,0.00128,0.000115,0,0.001413,0.000104,0,0.001167,0.000955,0,0.011058,0.000171,0,0.001763,0.000117,0,0.001338
"PH_KC_8.sorted.bam","8","KC",0.066284,0.038118,0.096311,0.194281,0.148208,0.245314,0.03122,0.004084,0.056031,0.058867,0.033538,0.086597,0.134705,0.055532,0.18442,0.365699,0.320949,0.44258,0.148944,0.114202,0.184256,7.9e-05,0,0.000896,0.000141,0,0.001654,9.5e-05,0,0.000992,0.00053,0,0.006295,0.000165,0,0.001721,5.1e-05,0,0.000529,0.00012,0,0.001492,0.000129,0,0.001504,0.000135,0,0.001613,5.8e-05,0,0.000661,0.000157,0,0.001791,0.000194,0,0.002478,0.002893,0,0.050977,0.000163,0,0.001886,4.7e-05,0,0.000471,0.131308,0.074544,0.190013,0.38756,0.295733,0.490196,0.058505,0,0.111163,0.116961,0.066259,0.172442,0.002589,0,0.032828,0.000283,0,0.003118,0.000155,0,0.001568,0.000183,0,0.002124,0.000113,0,0.001403,0.00011,0,0.001242,0.263318,0.063078,0.356507,0.033908,0,0.205629,5.1e-05,0,0.000587
"PH_KC_9.sorted.bam","9","KC",0.010168,0,0.046618,0.029468,6e-06,0.062511,0.001702,0,0.010594,0.001301,0,0.008582,0.035842,0.006854,0.065165,0.885313,0.844267,0.929557,0.036206,0.015413,0.059842,0.000932,0,0.011922,0.0024,0,0.030884,0.000652,0,0.007288,0.000834,0,0.010877,0.000616,0,0.007582,0.000124,0,0.001473,0.000518,0,0.006519,0.000304,0,0.003713,0.000256,0,0.00281,0.000215,0,0.003136,0.000433,0,0.004945,0.000812,0,0.008722,0.000707,0,0.009661,0.000321,0,0.004248,0.000216,0,0.002857,0.013201,0,0.087868,0.050993,0,0.121617,0.000529,0,0.006389,0.000461,0,0.006236,0.003772,0,0.050268,0.849532,0.78564,0.909416,0.001086,0,0.014764,0.002506,0,0.037418,0.000213,0,0.002645,0.000313,0,0.003139,0.065207,0,0.115759,0.002606,0,0.035275,0.000239,0,0.002784
"PH_MC_10.sorted.bam","10","MC",0.297754,0.250091,0.347954,0.117508,0.064365,0.188593,0.055006,0.026712,0.085795,0.118707,0.081772,0.155166,0.26115,0.212494,0.30643,0.0013,0,0.009115,0.148575,0.110056,0.188634,0.172018,0.088966,0.25745,0.121182,0,0.364695,0.009674,0,0.109315,0.000913,0,0.010388,0.001217,0,0.012913,0.00111,0,0.014326,0.122306,0,0.264576,0.001423,0,0.017731,0.002962,0,0.033831,0.042382,0,0.138093,0.005821,0,0.079709,0.090732,0,0.226945,0.101958,0.044681,0.166268,0.025212,0,0.147849,0.002062,0,0.028327,0.00041,0,0.004359,0.000259,0,0.003181,0.000473,0,0.00623,0.000403,0,0.004508,0.000381,0,0.00459,0.000188,0,0.002256,0.00084,0,0.009547,0.000854,0,0.010385,0.00027,0,0.00253,0.000344,0,0.003419,0.294071,0.2147,0.374885,0.000298,0,0.00372,0.000236,0,0.002955
"PH_MC_11.sorted.bam","11","MC",0.27838,0.231048,0.325304,0.163118,0.096273,0.235345,0.052208,0.017038,0.086353,0.127964,0.094501,0.163628,0.248376,0.191113,0.304673,0.004456,0,0.027318,0.125499,0.089946,0.16439,0.219408,0.103799,0.314406,0.015247,0,0.126881,0.143459,0.051709,0.232793,0.022063,0,0.123955,0.017421,0,0.114662,0.013521,0,0.063259,0.059788,0,0.249749,0.001392,0,0.01765,0.001039,0,0.01114,0.000919,0,0.010932,0.017673,0,0.122523,0.003306,0,0.046942,0.034378,0,0.14855,0.190803,0.003817,0.296784,0.000924,0,0.012623,0.002369,0,0.031128,0.001491,0,0.019408,0.001671,0,0.022628,0.000703,0,0.0084,0.001372,0,0.018881,0.000517,0,0.007441,0.000803,0,0.007867,0.000461,0,0.00485,0.000802,0,0.0101,0.000362,0,0.003713,0.24737,0.176115,0.32293,0.000271,0,0.003301,0.000465,0,0.006178
"PH_MC_12.sorted.bam","12","MC",0.320843,0.264641,0.380434,0.134188,0.063058,0.210158,0.047825,0.013287,0.084532,0.161554,0.118458,0.208395,0.217178,0.15728,0.275875,0.003996,0,0.023515,0.114416,0.076514,0.154999,0.277605,0.151895,0.368473,0.003056,0,0.038162,0.130168,0.061,0.205125,0.019599,0,0.121437,0.000405,0,0.004684,0.010945,0,0.06649,0.009239,0,0.116265,0.00255,0,0.037362,0.005989,0,0.068087,0.099093,0.002317,0.193989,0.053101,0,0.223525,0.001008,0,0.012934,0.043953,0,0.151716,0.104483,0,0.268651,0.003458,0,0.055331,0.000978,0,0.012532,0.000432,0,0.005732,0.000974,0,0.012521,0.001855,0,0.026338,0.002337,0,0.030177,0.000411,0,0.005219,0.000503,0,0.006278,0.000591,0,0.006453,0.00284,0,0.046031,0.000806,0,0.010452,0.222558,0.147704,0.307124,0.000595,0,0.00795,0.00047,0,0.005411
"PH_MC_5.sorted.bam","5","MC",0.294423,0.250391,0.342019,0.158068,0.096715,0.228492,0.013213,0,0.043816,0.178304,0.140804,0.217252,0.220258,0.174826,0.263626,0.00647,0,0.029388,0.129262,0.092508,0.163884,0.148573,0.033068,0.247112,0.148387,0,0.37118,0.062998,0,0.190998,0.003128,0,0.036584,0.006918,0,0.071683,0.000984,0,0.013303,0.046713,0,0.209812,0.021915,0,0.178444,0.001965,0,0.023281,0.103544,0.04313,0.189756,0.091976,0,0.232817,0.005955,0,0.087788,0.010817,0,0.070306,0.076872,0,0.238575,0.000378,0,0.004573,0.000976,0,0.012138,0.004994,0,0.045959,0.001225,0,0.016721,0.000933,0,0.010485,0.000696,0,0.00929,0.001778,0,0.019316,0.000522,0,0.007333,0.001971,0,0.026604,0.000407,0,0.005126,0.001123,0,0.014768,0.253446,0.179926,0.319347,0.000561,0,0.007131,0.000247,0,0.002759
"PH_MC_6.sorted.bam","6","MC",0.318271,0.272122,0.368174,0.123886,0.055183,0.194748,0.065273,0.036949,0.09551,0.144415,0.107275,0.186565,0.218572,0.163975,0.277684,0.009215,0,0.0367,0.120368,0.083431,0.159685,0.253308,0.163109,0.340322,0.007531,0,0.088978,0.092267,0,0.189569,0.000956,0,0.011751,0.04324,0,0.159521,0.003838,0,0.042238,0.112569,0,0.266015,0.008213,0,0.110217,0.001961,0,0.023909,0.022484,0,0.092045,0.003836,0,0.051215,0.001715,0,0.019894,0.07439,0,0.177335,0.117062,0,0.27996,0.000391,0,0.004614,0.004319,0,0.048242,0.001739,0,0.021521,0.001815,0,0.024965,0.003513,0,0.043135,0.002113,0,0.025391,0.002251,0,0.026398,0.000716,0,0.00943,8e-04,0,0.00741,0.000509,0,0.005344,0.000544,0,0.006876,0.237247,0.163226,0.315683,0.000428,0,0.004167,0.000245,0,0.003221
"PH_MC_7.sorted.bam","7","MC",0.177931,0.118898,0.230885,0.126862,0.063807,0.198411,0.076443,0.046132,0.10684,0.091871,0.057908,0.126849,0.263763,0.204397,0.317388,0.090367,0.054146,0.127297,0.172763,0.123609,0.219256,0.000747,0,0.007148,0.23288,0.080878,0.383749,0.000804,0,0.010683,0.020908,0,0.134181,0.004278,0,0.071256,0.000217,0,0.002813,0.038628,0,0.195472,0.001561,0,0.019998,0.000597,0,0.00745,0.000327,0,0.003449,0.010497,0,0.08842,0.000607,0,0.007599,0.123511,0,0.202665,0.04008,0,0.190624,0.000329,0,0.003677,0.049484,0,0.210198,0.01114,0,0.101335,0.002054,0,0.0235,0.101506,0,0.224975,0.0141,0,0.107376,0.000436,0,0.004953,0.00197,0,0.029048,0.00165,0,0.022758,0.001103,0,0.013633,0.000717,0,0.00978,0.338073,0.239341,0.427508,0.001579,0,0.019506,0.000217,0,0.001909
"PH_MC_8.sorted.bam","8","MC",0.246608,0.194111,0.302549,0.174219,0.112697,0.243063,0.062119,0.0271,0.094969,0.129408,0.089289,0.175588,0.243049,0.180397,0.302495,0.003499,0,0.024833,0.141097,0.104666,0.179716,0.231645,0.158457,0.29329,0.003474,0,0.047068,0.165271,0.098329,0.235528,0.004186,0,0.059798,0.001835,0,0.019541,0.013745,0,0.076859,0.017681,0,0.154549,0.009836,0,0.11456,0.000985,0,0.012439,0.051827,0,0.161965,0.003454,0,0.045587,0.000598,0,0.006591,0.083412,0,0.176906,0.123694,0,0.298803,0.001206,0,0.015627,0.000767,0,0.00676,0.00049,0,0.005402,0.002078,0,0.025918,0.000973,0,0.012743,0.000576,0,0.006022,0.000611,0,0.007412,0.000364,0,0.004251,0.001664,0,0.018883,0.004253,0,0.061939,0.001995,0,0.025736,0.271951,0.193838,0.345453,0.000893,0,0.012847,0.000537,0,0.005532
"PH_MC_9.sorted.bam","9","MC",0.294765,0.231712,0.357849,0.14008,0.055496,0.215739,0.054872,0.011446,0.091322,0.154253,0.109507,0.20224,0.198757,0.147057,0.253554,0.016816,1e-06,0.05113,0.140457,0.099698,0.186117,0.278187,0.19114,0.350853,0.00082,0,0.009693,0.12974,1.7e-05,0.209539,0.001503,0,0.019413,0.002616,0,0.033239,0.000502,0,0.005827,0.009733,0,0.082365,0.003937,0,0.048804,0.000746,0,0.009071,0.140597,0.081699,0.195898,0.01363,0,0.125441,0.0013,0,0.014134,0.099054,0,0.175161,0.006704,0,0.081779,0.002856,0,0.037629,0.006203,0,0.057965,0.00633,0,0.068649,0.003116,0,0.035085,0.004543,0,0.04919,0.006833,0,0.069362,0.002453,0,0.027172,0.001267,0,0.013724,0.005677,0,0.080313,0.001705,0,0.021887,0.001649,0,0.023129,0.264282,0.18011,0.354431,0.001701,0,0.022984,0.002316,0,0.028782
"PH_ML_10.sorted.bam","10","ML",0.03477,9.5e-05,0.076089,0.000989,0,0.006919,0.001267,0,0.010823,0.000659,0,0.004994,0.059616,0.028656,0.091217,0.844787,0.793504,0.890637,0.057913,0.027372,0.090158,0.001303,0,0.015933,0.00044,0,0.005545,0.000193,0,0.002193,0.000531,0,0.006095,0.000141,0,0.001578,0.000164,0,0.002126,0.000234,0,0.002701,9.3e-05,0,0.001094,0.000117,0,0.001185,0.000129,0,0.001479,0.00145,0,0.018916,0.000321,0,0.004234,0.000464,0,0.004073,0.000193,0,0.002371,0.000372,0,0.00433,0.063762,0,0.150006,0.000431,0,0.005563,0.000779,0,0.011118,0.000299,0,0.002984,0.001936,0,0.024088,0.811007,0.740177,0.878385,0.000517,0,0.005139,0.000166,0,0.001711,0.000173,0,0.002135,0.000125,0,0.001455,0.114124,0.053451,0.178546,0.000352,0,0.003902,0.000185,0,0.00216
"PH_ML_11.sorted.bam","11","ML",0.007981,0,0.035348,0.002524,0,0.015314,0.017042,0,0.04376,0.001616,0,0.009832,0.035283,0.002768,0.063686,0.916901,0.867498,0.964573,0.018651,0,0.060818,0.001262,0,0.016978,0.001162,0,0.01352,0.00026,0,0.003095,0.0011,0,0.014665,0.001176,0,0.015487,0.000265,0,0.003201,0.000762,0,0.008407,0.000485,0,0.005513,0.000564,0,0.006677,0.000293,0,0.003719,0.003684,0,0.049403,0.000433,0,0.005334,0.028465,0,0.084513,0.000282,0,0.003528,0.000411,0,0.005584,0.005576,0,0.050024,0.000873,0,0.01121,0.001717,0,0.022405,0.000191,0,0.002334,0.003292,0,0.045738,0.910759,0.857311,0.963044,0.001153,0,0.014546,0.000401,0,0.003649,0.000534,0,0.006972,0.000364,0,0.004424,0.033588,0,0.118138,0.000636,0,0.007382,0.000313,0,0.003338
"PH_ML_12.sorted.bam","12","ML",0.002618,0,0.017593,0.001105,0,0.007791,0.000903,0,0.006522,0.001245,0,0.008284,0.035565,0.001882,0.060626,0.922347,0.875294,0.978719,0.036217,0.000152,0.061582,0.000739,0,0.009625,0.000433,0,0.00619,0.000194,0,0.002372,0.00023,0,0.002534,0.000144,0,0.001655,0.000248,0,0.003121,0.000501,0,0.005786,0.000175,0,0.002073,0.000143,0,0.001491,0.000166,0,0.002033,0.000582,0,0.007275,0.000429,0,0.004498,0.000396,0,0.004717,0.000624,0,0.007229,0.000335,0,0.004181,0.00139,0,0.021949,0.000303,0,0.003137,0.000201,0,0.002087,0.000399,0,0.004962,0.000688,0,0.008273,0.919439,0.869568,0.975868,0.000622,0,0.007984,0.000337,0,0.003954,0.000197,0,0.002277,0.000315,0,0.003965,0.067739,0,0.117487,0.002836,0,0.035164,0.000194,0,0.002571
"PH_ML_1.sorted.bam","1","ML",0.024288,4e-06,0.060947,0.003539,0,0.02208,0.00152,0,0.009835,0.001327,0,0.008801,0.051495,0.019744,0.080275,0.867862,0.824858,0.915899,0.049969,0.013852,0.079701,0.000886,0,0.010923,0.002157,0,0.02661,0.000381,0,0.00481,0.00051,0,0.00636,0.000384,0,0.004576,0.000253,0,0.003114,0.000972,0,0.012074,0.000199,0,0.00207,0.000195,0,0.002349,0.000178,0,0.002296,0.001853,0,0.023029,0.000492,0,0.00602,0.000968,0,0.011803,0.000236,0,0.00228,0.00014,0,0.001678,0.040782,0,0.11904,0.002728,0,0.030468,0.000313,0,0.003642,0.000549,0,0.007238,0.000877,0,0.009068,0.845107,0.785638,0.905773,0.000528,0,0.006998,0.000355,0,0.004534,0.000165,0,0.002072,0.000147,0,0.0016,0.098287,0.027294,0.157492,0.000261,0,0.003125,9.8e-05,0,0.001076
